"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"201701","9호선","공항시장","66421","19366","75909","21457","20170208"
"201701","9호선","구반포","73130","21176","78251","21326","20170208"
"201701","9호선","국회의사당","394354","47958","397464","41697","20170208"
"201701","9호선","김포공항","259916","17277","341364","19429","20170208"
"201701","9호선","노들","112328","26672","95401","25389","20170208"
"201701","9호선","노량진","767308","80433","813879","84014","20170208"
"201701","경인선","주안","636553","94309","580566","86388","20170208"
"201701","경인선","중동","231230","58154","212191","57942","20170208"
"201701","경인선","백운","198335","58755","189777","59232","20170208"
"201701","경인선","부개","235207","57039","217444","56112","20170208"
"201701","경인선","부천","1008811","187844","1007760","188198","20170208"
"201701","경인선","부평","1024933","127835","1131561","131436","20170208"
"201701","경인선","소사","291198","76892","282045","76170","20170208"
"201701","경인선","송내","814479","103013","794911","100619","20170208"
"201701","경인선","역곡","724087","127655","690131","128792","20170208"
"201701","경인선","오류동","269319","78775","246182","76670","20170208"
"201701","경인선","온수(성공회대입구)","150795","39476","145344","39522","20170208"
"201701","경인선","간석","152130","39321","143333","37986","20170208"
"201701","경인선","개봉","545765","138262","546156","143996","20170208"
"201701","경인선","구일","188026","29776","200827","29496","20170208"
"201701","경인선","도원","63762","31873","63335","33028","20170208"
"201701","경인선","도화","77727","31907","68530","31339","20170208"
"201701","경인선","동암","499558","100000","496698","101254","20170208"
"201701","경인선","동인천","423622","114386","400553","109776","20170208"
"201701","경춘선","평내호평","124036","34884","120542","33128","20170208"
"201701","경춘선","천마산","25712","12896","22950","12733","20170208"
"201701","경춘선","춘천","37790","14755","33427","12076","20170208"
"201701","경춘선","굴봉산","4887","1067","5081","1095","20170208"
"201701","경춘선","청평","54346","12757","47659","12346","20170208"
"201701","경춘선","강촌","13536","3174","11722","3059","20170208"
"201701","경춘선","갈매","36354","10430","30948","9579","20170208"
"201701","경춘선","가평","52601","10683","56158","10258","20170208"
"201701","경춘선","마석","69795","26975","73345","27127","20170208"
"201701","경춘선","남춘천","61640","20561","65218","21457","20170208"
"201701","경춘선","백양리","11434","717","10116","771","20170208"
"201701","경춘선","김유정","9938","2416","10745","2376","20170208"
"201701","경춘선","별내","49952","13513","48765","13065","20170208"
"201701","경춘선","사릉","79349","15796","74232","15303","20170208"
"201701","경춘선","상천","6396","2809","5514","2686","20170208"
"201701","경춘선","대성리","15810","3982","15767","3692","20170208"
"201701","경춘선","금곡","27704","11937","26720","11153","20170208"
"201701","경춘선","신내","12900","5661","14174","5171","20170208"
"201701","경춘선","퇴계원","74945","21929","66347","21070","20170208"
"201701","공항철도 1호선","공항화물청사","68272","7231","76643","7145","20170208"
"201701","공항철도 1호선","공덕","41018","5562","52392","5918","20170208"
"201701","공항철도 1호선","계양","283851","26448","265941","25876","20170208"
"201701","공항철도 1호선","검암","250499","21418","244153","21364","20170208"
"201701","공항철도 1호선","운서","137730","20662","140874","20310","20170208"
"201701","공항철도 1호선","영종","40519","9501","39214","9648","20170208"
"201701","공항철도 1호선","서울역","274439","26675","229782","23175","20170208"
"201701","공항철도 1호선","홍대입구","239620","15533","240488","14572","20170208"
"201701","공항철도 1호선","청라국제도시","129131","7554","124088","7493","20170208"
"201701","경부선","세마","61375","11157","53778","10922","20170208"
"201701","경부선","송탄","116478","22422","115752","22187","20170208"
"201701","경부선","수원","1113033","125213","1192982","131242","20170208"
"201701","경부선","신길","253489","41605","201887","37533","20170208"
"201701","경부선","신도림","87009","16996","86757","18878","20170208"
"201701","경부선","안양","626146","103354","617712","105172","20170208"
"201701","경부선","영등포","1279065","251869","1363284","251847","20170208"
"201701","경부선","오산","258287","36584","248906","37111","20170208"
"201701","경부선","오산대","54985","9745","52616","9349","20170208"
"201701","경부선","용산","1052806","118902","1050214","116580","20170208"
"201701","경부선","의왕","203706","34043","190948","34270","20170208"
"201701","경부선","가산디지털단지","418597","25874","507417","28852","20170208"
"201701","경부선","관악","192508","48347","178825","47109","20170208"
"201701","경부선","광명","38755","2412","31691","2177","20170208"
"201701","경부선","구로","528866","84268","552334","81108","20170208"
"201701","경부선","군포","182611","30314","177840","29017","20170208"
"201701","경부선","금정","715728","95593","716355","96063","20170208"
"201701","경부선","금천구청","261828","67456","240535","67523","20170208"
"201701","분당선","도곡","147504","34093","152881","35028","20170208"
"201701","분당선","망포","323748","26124","297911","25059","20170208"
"201701","분당선","매교","57185","15596","55407","16020","20170208"
"201701","분당선","매탄권선","108008","12532","100284","12071","20170208"
"201701","분당선","모란","518159","142835","504331","156254","20170208"
"201701","분당선","미금","462331","107046","490254","118131","20170208"
"201701","분당선","보정","55749","21999","42348","20613","20170208"
"201701","분당선","복정","3","0","0","0","20170208"
"201701","분당선","상갈","122759","26762","115687","24983","20170208"
"201701","분당선","서울숲","157713","18627","155106","18134","20170208"
"201701","분당선","서현","679405","116518","699965","114799","20170208"
"201701","분당선","선릉","221506","24311","461653","40802","20170208"
"201701","분당선","선정릉","189362","30935","210070","31387","20170208"
"201701","분당선","수내","341355","70646","339766","70128","20170208"
"201701","분당선","수서","317811","49616","314602","50403","20170208"
"201701","분당선","수원","256050","24507","166308","14644","20170208"
"201701","분당선","수원시청","275936","29883","311748","30561","20170208"
"201701","분당선","신갈","104892","26983","99449","26625","20170208"
"201701","분당선","압구정로데오","385493","35496","438817","33707","20170208"
"201701","분당선","야탑","684349","136793","721408","135332","20170208"
"201701","분당선","영통","223890","25425","227537","25219","20170208"
"201701","분당선","오리","344528","83505","291073","70993","20170208"
"201701","분당선","이매","123380","34300","127432","35883","20170208"
"201701","분당선","정자","422354","72795","466388","70906","20170208"
"201701","분당선","죽전","374395","70000","430221","78227","20170208"
"201701","분당선","청명","102081","14743","93190","14918","20170208"
"201701","분당선","태평","352438","81254","332818","83628","20170208"
"201701","분당선","강남구청","207226","34439","243321","37331","20170208"
"201701","수인선","남동인더스파크","56746","4404","63418","4433","20170208"
"201701","수인선","달월","2266","1104","1821","485","20170208"
"201701","수인선","소래포구","102008","35473","95843","34659","20170208"
"201701","수인선","송도","67351","18667","64329","18560","20170208"
"201701","수인선","숭의","65500","20102","61604","19302","20170208"
"201701","수인선","신포","39358","10297","41808","10355","20170208"
"201701","수인선","호구포","90826","14523","92941","14618","20170208"
"201701","수인선","원인재","119039","24796","118569","24534","20170208"
"201701","수인선","월곶","61325","11060","56696","11055","20170208"
"201701","수인선","인천","21356","8016","37868","10540","20170208"
"201701","수인선","인천논현","149732","27716","155076","27449","20170208"
"201701","수인선","인하대","118648","18021","108370","17073","20170208"
"201701","수인선","연수","122525","23308","121770","23330","20170208"
"201701","안산선","고잔","222696","30193","215779","28814","20170208"
"201701","안산선","대야미","95170","19409","84102","18309","20170208"
"201701","안산선","반월","118018","25234","107617","24527","20170208"
"201701","안산선","산본","438060","89148","472753","90884","20170208"
"201701","안산선","상록수","510578","73952","494153","75029","20170208"
"201701","경의선","서울역","70784","8603","82950","10397","20170208"
"201701","경의선","수색","49733","14985","54370","15563","20170208"
